,Title,BodyPart,Equipment,Level,url
2583,Dumbbell front raise and press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=-t7fuZ0KhDA
2584,Rotator cuff warm-up,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=DHkrqV-D9SE
2585,Seated Lateral Raise - Gethin Variation,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=3zohLHTjFH0
2586,Single-arm dumbbell arc row,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=YkpS_XfuIbk
2587,Incline Rear Delt Raises - Gethin Variation,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=UnqgVaOg6BU
2588,Incline Dumbbell Y Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=U7Pdw5wFGh0
2589,HM Bent-Over Rear-Delt Fly,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=EA7u4Q_8HQ0
2590,HM Dumbbell Shoulder Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=qEwKCR5JCog
2591,HM Single-Leg Overhead Dumbbell Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=7f6wKAWZ8Sk
2592,6 Way Shoulder Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=pZyc0kVIjOw
2593,Seated dumbbell lateral raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=3zohLHTjFH0
2594,AM Dumbbell Shoulder Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=qEwKCR5JCog
2595,AM Dumbbell Side Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=3VcKaXpzqRo
2596,AM Front Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=-t7fuZ0KhDA
2597,UP Dumbbell Lateral Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=WJm9zA2NY8E
2598,UP Seated Dumbbell Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=b5JzUH8gsOg
2599,AA Incline Bench Dumbbell Reverse Fly,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=bMD474hAjDE
2600,CM Forward Shoulder Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=47xYUoX6n-c
2601,Dumbbell Halo,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=_-gMSmAQWF8
2602,Standing Dumbbell Scap Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=HriNCRLtP3Q
2603,Holman Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=CnBmiBqp-AI
2604,Holman Slow Weighted Half Jack to Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=DN3WXJlB1Q4
2605,Holman Slow Arnold Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=jDpZV_YH5Mc
2606,Holman Boat Arnold Press with Feet Push-Out,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=jDpZV_YH5Mc
2607,Holman Dumbbell Hip Drive to Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=d2uus7QUt4c
2608,Holman Squat Thrust to Alternating Renegade Triceps Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=eySJCK-VmY0
2609,Holman Cheer Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=ouXZwIVYPgA
2610,Holman Left Arm Press with Right Arm Hold,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=V7qZEEenaaU
2611,Holman Right Arm Press with Left Arm Hold,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=bHmL6vWsEcA
2612,Holman Left Front Raise with Right Hold,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=OOK8Y9l0bu4
2613,Holman Right Front Raise with Left Hold,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=DiNYcgchguo
2614,Holman Alternating Front Raise to Side Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=mY6lVrt2W1Y
2615,Holman Heavy Right Arm Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=b2SYJ6T_Beo
2616,Holman Heavy Left Arm Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=b2SYJ6T_Beo
2617,Holman Right Arm Heavy Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=b2SYJ6T_Beo
2618,Holman Right Diagonal Lunge to Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=FZ2GF1PG9Xk
2619,Holman Left Arm Heavy Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=GIOvoV9UM8M
2620,Holman Weighted Palms-In Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=M2rwvNhTOu0
2621,Dumbbell racked carry,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=KpDSmvbk0aw
2622,Dumbbell clean and push-press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=2YedyLmkDRE
2623,Total Fitness Dumbbell Farmer's Carry,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=xlTKDHpC9sk
2624,Single-arm dumbbell racked carry,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=OT33nyzKqKw
2625,Jordan Shallow Dumbbell Pull-Over,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=tcHaHIQStsk
2626,King Maker Dumbbell Lateral Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=dV21vAOs4uk
2627,Dumbbell shadow boxing,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=Q7pbODLF5Ys
2628,King Maker Dumbbell Farmer's Carry,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=_GKj2HXGR4M
2629,King Maker Dumbbell Shrug,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=R3FLhX81MYg
2630,30 Shoulders Alternating Dumbbell Front Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=sOcYlBI85hc
2631,30 Shoulders Bent-Over Dumbbell Reverse Fly,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=JoCRRZ3zRtI
2632,30 Shoulders Dumbbell Front Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=sOcYlBI85hc
2633,30 Shoulders Dumbbell Lateral Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=v_ZkxWzYnMc
2634,30 Shoulders Dumbbell Shrug,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=cJRVVxmytaM
2635,30 Shoulders Incline Face-Down Dumbbell Reverse Fly,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=iAJw70hU5R0
2636,30 Shoulders Seated Dumbbell Front Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=vMfLbnc-xhs
2637,30 Shoulders Seated Dumbbell Side Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=W4Yyq_WegrY
2638,30 Shoulders Neutral-Grip Arnold Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=laUFmCMt2ZY
2639,30 Shoulders Standing Dumbbell Upright Row,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=IhZLB48kluc
2640,MetaBurn 3-Way Shoulder Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=knFBlkXlBiA
2641,MetaBurn Dumbbell Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=M2rwvNhTOu0
2642,MetaBurn Single-Leg Arnold Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=exRsJUyM_0g
2643,RG Forward-Leaning Dumbbell Upright Row,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=JQRNR4oc1mw
2644,RG Alternating Seated Dumbbell Lateral Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=3zohLHTjFH0
2645,RG Seated Dumbbell Shoulder Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=HzIiNhHhhtA
2646,FYR2 Dumbbell Clean and Jerk,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=Z3zgdpt_LdI
2647,FYR2 Dumbbell Cross-Body Front Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=jW3pi9g-5ik
2648,FYR2 Dumbbell Front Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=-t7fuZ0KhDA
2649,FYR2 Dumbbell Lateral Raise,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=DuAaDnVhtZU
2650,FYR2 Lateral Raise Hold,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=v_ZkxWzYnMc
2651,FYR2 Seesaw Dumbbell Military Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=BNVZDnNWZ8A
2652,FYR2 Single-Dumbbell Halo,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=_-gMSmAQWF8
2653,FYR2 Single-Dumbbell Overhead Press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=PWQ9xEVNwkQ
2654,Car driver,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=QPyZoDTm0h4
2655,Arnold press,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=6Z15_WdXmVw
2656,Front Plate Raise,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=hFo-LIkCozU
2657,Battle ropes,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=pQb2xIGioyQ
2658,Seated rear delt fly,Shoulders,Dumbbell,Intermediate,https://www.youtube.com/watch?v=EA7u4Q_8HQ0
2659,Circus Bell,Shoulders,Other,Beginner,https://www.youtube.com/watch?v=biQagOldpuQ
2660,Landmine Linear Jammer,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=kXBFR5UaOAk
2661,Crucifix,Shoulders,Other,Beginner,https://www.youtube.com/watch?v=zGsfMCmsQ7M
2662,Bar shoulder extension stretch,Shoulders,Other,Beginner,https://www.youtube.com/watch?v=TmR88jZkPA8
2663,Chair Upper Body Stretch,Shoulders,Other,Beginner,https://www.youtube.com/watch?v=3QREgo2zfjI
2664,Sled Reverse Flye,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=C3PQum7mouU
2665,Plate shoulder circle big to small,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=pZRa5OqNJFU
2666,Sled Overhead Backward Walk,Shoulders,Other,Beginner,https://www.youtube.com/watch?v=1JmngNIOdaA
2667,Log Lift,Shoulders,Other,Beginner,https://www.youtube.com/watch?v=hMsS_GlR8qw
2668,Standing suspended rear delt fly,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=WEys608os9I
2669,Waiter's carry,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=BOiPn_WHytg
2670,Towel dumbbell front raise,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=8RL1wbAS5v4
2671,Reach-roll-lift combo,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=raAvfAquriI
2672,Upright Row - Gethin Variation,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=umIjMEBay0s
2673,Squat Press Shoulder Press - Gethin Variation,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=UVEf6RTlaxk
2674,Plate lateral raise,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=v_ZkxWzYnMc
2675,Standing Military Press - Gethin Variation,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=2yjwXTZQDDI
2676,Bent-over plate rear delt raise,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=73WpaOMnhSU
2677,Single-arm landmine press,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=n1NSt-h-tHA
2678,Plate front raise,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=hikbChhbeLI
2679,Holman Slow Overhead Press,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=RsADsEMO7ZM
2680,30 Shoulders Plate Front Raise,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=hikbChhbeLI
2681,Single-arm landmine push-press,Shoulders,Other,Intermediate,https://www.youtube.com/watch?v=3oS6Ibarb8Q
2682,Single-arm cable front raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=n127D52-z9Y
2683,Cable Internal Rotation,Shoulders,Cable,Beginner,https://www.youtube.com/watch?v=vJBvQY2a2ok
2684,Seated face pull,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=EnTtxL6o9WI
2685,Single-arm bent-over cable rear delt fly,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=UJP3IcIbRe4
2686,Seated cable shoulder press,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=fBTGwHChaf4
2687,Standing face pull,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=eIq5CB9JfKE
2688,Standing cable rear delt row,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=oDHr3vaZE0Y
2689,Standing Low-Pulley Deltoid Raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=18PadBGR9qo
2690,Standing crossed-cable rear delt fly,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=JENKmsEZQO8
2691,Cable Shoulder Press,Shoulders,Cable,Beginner,https://www.youtube.com/watch?v=fBTGwHChaf4
2692,Alternating Cable Shoulder Press,Shoulders,Cable,Beginner,https://www.youtube.com/watch?v=RoLdoKk-FkM
2693,Cable Seated Lateral Raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=PPrzBWZDOhA
2694,Single-arm lying cable front raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=n127D52-z9Y
2695,Lying cable front raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=tnjVfkQ4ErM
2696,Cable Rear Delt Fly - Gethin Variation,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=TUre6ufUSu0
2697,One-Arm Cable Side Raise - Gethin Variation,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=SGb70ls8lKs
2698,Rope Face Pull - Gethin Variation,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=sd4W2lFmIMM
2699,Lying cable lateral raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=Ez6FdJlYISY
2700,Cable seated row,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=sP_4vybjVJs
2701,Single-arm cable lateral raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=J-6uEOkYAKM
2702,UP Cable Face Pull,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=V8dZ3pyiCBo
2703,AA Cable Leaning Side Raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=lq7eLC30b9w
2704,30 Shoulders Bent-Over Low Cable Reverse Fly,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=FqfYvaRgKyM
2705,30 Shoulders Cable Rope Face Pull,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=eFxMixk_qPQ
2706,30 Shoulders Cable Straight-Bar Front Raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=wxzEul89zR0
2707,30 Shoulders Cable Straight-Bar Upright Row,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=9Q-j2tPu2Sk
2708,30 Shoulders High Cable Reverse Fly,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=JENKmsEZQO8
2709,30 Shoulders Single-Arm Bent-Over Cable Reverse Fly,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=eF6e3wMMwhU
2710,30 Shoulders Single-Arm Cable Front Raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=FGU9j1P5L-w
2711,30 Shoulders Single-Arm Leaning Cable Lateral Raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=VOAvDZGHOOI
2712,RG 3-Way Single-Arm Rear Delt Cable Fly,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=UJP3IcIbRe4
2713,RG Single-Arm Cross-Body Cable Front Raise,Shoulders,Cable,Intermediate,https://www.youtube.com/watch?v=IIz_2WGzZ7U
2714,Smith machine shoulder press,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=UNidxAxHuwQ
2715,Machine shoulder press,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=3R14MnZbcpw
2716,Reverse Machine Flyes,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=rtkvodbZfGY
2717,Single-arm Smith machine upright row,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=k4_8Srd4mK8
2718,Machine Lateral Raise,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=fIvHMVJoPjU
2719,Smith machine behind-the-neck press,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=btWWelIOWT4
2720,Smith Machine Behind-The-Neck Press - Gethin Variation,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=MWV_2cOVfs8
2721,30 Shoulders Leg Press Shoulder Press,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=8JUtEZ4iyv4
2722,30 Shoulders Machine Shoulder Press,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=3R14MnZbcpw
2723,30 Shoulders Pec-Deck Reverse Fly,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=6yMdhi2DVao
2724,30 Shoulders Smith Machine Behind-The-Head Press,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=iBAsDJM36ko
2725,30 Shoulders Smith Machine Shoulder Press,Shoulders,Machine,Intermediate,https://www.youtube.com/watch?v=UNidxAxHuwQ
2726,Handstand push-up,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=fMTlYYHSy2A
2727,Upward Stretch,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=rWXy0LjnHbs
2728,Shoulder Circles,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=pYawssLnWYA
2729,Cross-body shoulder stretch,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=aIq0fLi8iak
2730,Arm circle,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=pYawssLnWYA
2731,Seated Front Deltoid,Shoulders,Body Only,Beginner,https://www.youtube.com/watch?v=T76xu0XjYTk
2732,Shoulder Raise,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=q5sNYB1Q6aM
2733,Hand Stand Push-Up,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=fMTlYYHSy2A
2734,Wall walk,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=NK_OcHEm8yM
2735,Return Push from Stance,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=O47WuqYfTss
2736,Wall shoulder tap,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=JjggsQkP_7M
2737,Bear crawl shoulder tap,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=SGVDoTINUeI
2738,Shadow boxing,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=WXp5vSvaGtU
2739,Bear crawl fire feet,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=vSCTz5aN-io
2740,Wall sprawl,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=QtKCYmT9h8o
2741,Bent Over Shoulder Y,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=S1T9p5180TI
2742,Shoulder L,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=aqZMoLXoVxs
2743,Shoulder Dislocation Stretch-Dowel,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=KEj4Jdci4V0
2744,TBS Inverted Row,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=XZV9IwluPjw
2745,PVC Shoulder Stretch,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=SKzCnAD813o
2746,Shoulder T,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=rKVuKuR4SA4
2747,HM Arm Circle,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=MO0-HCXtAZ8
2748,HM Shoulder Stretch,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=lhyczmy_3fs
2749,HM Shoulder Stretch on Floor,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=djHUfDSs5cI
2750,HM Shoulder Tap,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=wcKyqAMqueQ
2751,HM Hand-On-Wall Stretch,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=Gy1_yEXgLZ4
2752,HM Jumping Arm Circle,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=bSxeA-b8LOM
2753,Kipping Clapping Pull-Up,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=mYO2YYHzSzA
2754,Holman Kneeling Overhead Press to Donkey Kick,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=zjh8cZwGBeM
2755,Floor angel,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=t73tLVI4oFI
2756,Shoulder extension stretch,Shoulders,Body Only,Intermediate,https://www.youtube.com/watch?v=TmR88jZkPA8
2757,Backward Medicine Ball Throw,Shoulders,Medicine Ball,Beginner,https://www.youtube.com/watch?v=fU1O_5bfFXY
2758,Medicine ball scoop throw,Shoulders,Medicine Ball,Intermediate,https://www.youtube.com/watch?v=tPwRwbTsiN8
2759,Standing Two-Arm Overhead Throw,Shoulders,Medicine Ball,Beginner,https://www.youtube.com/watch?v=SutFe2ijymU
2760,Incline face-down bar front raise,Shoulders,E-Z Curl Bar,Intermediate,https://www.youtube.com/watch?v=0_b43RbenY8
2761,Incline anti-gravity shoulder press,Shoulders,E-Z Curl Bar,Intermediate,https://www.youtube.com/watch?v=HXbetYIM-AY
2762,30 Shoulders EZ-Bar Front Raise,Shoulders,E-Z Curl Bar,Intermediate,https://www.youtube.com/watch?v=CJFJTPTdXc8
2763,Side Wrist Pull,Shoulders,None,Beginner,https://www.youtube.com/watch?v=G0XPmf8qW88
2764,Elbow Circles,Shoulders,None,Beginner,https://www.youtube.com/watch?v=EHQfX-ySVWg
2765,Kneeling Arm Drill,Shoulders,None,Beginner,https://www.youtube.com/watch?v=ITF1Bhe1HqY
2766,Bent-over shoulder rotation,Shoulders,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=d0kq3w7KEZo
2767,Band overhead triceps press,Triceps,Bands,Intermediate,https://www.youtube.com/watch?v=KQfZ80gGEj4
2768,Band overhead triceps extension,Triceps,Bands,Intermediate,https://www.youtube.com/watch?v=KQfZ80gGEj4
2769,Band straight-arm pull-down,Triceps,Bands,Intermediate,https://www.youtube.com/watch?v=GahagE3fhws
